URL,Category
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insiders_ZSPF_June_1_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_Zenith_Staff_Provident_Fund_May_31_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_JIM_OVIA_CFR_May_31_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZSPF_Notification_of_Share_Dealing_May_26_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZSPF_Notification_of_Share_Dealing_May_25_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZSPF_Notification_of_Share_Dealing_May_25_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_Quantum_Zenith_Securities_Notification_of_Share_Dealing_May_25_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insiders_Akin_Ogunranti_May_19_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_Akin_Ogunranti_May_18_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insiders_Akin_Ogunranti_May_17_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_Adobi_Nwapa_May17_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_Adobi_Nwapa_May17_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insiders_Adobi_Nwapa_May_16_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_Zenith_Staff_Provident_Fund.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Dealing_GMD_May_5_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Dealings_GMD_May_4_2023.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/38482_ZENITH_BANK_PLC-ZENITH_BANK_PLC_-_AGM_RESOLUTION__CORPORATE_ACTIONS_MAY_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/38483_ZENITH_BANK_PLC-ZENITH_BANK_PLC_-_STATEMENT_CORPORATE_ACTIONS_MAY_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/38407_ZENITH_BANK_PLC-_QUARTER_1_-_FINANCIAL_STATEMENT_FOR_2023_FINANCIAL_STATEMENTS_APRIL_2023.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/38170_ZENITH_BANK_PLC-_NOTICES_OF_ANNUAL_GENERAL_MEETING_(AGM)_-__ANNUAL_GENERAL_MEETING_(AGM)_APRIL_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/Zenith_Bank_Plc_-_Notice_of_Board_Meeting_and_Closed_Period.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/38040_ZENITH_BANK_PLC-ZENITH_BANK_PLC_COMPLIANCE_WITH_NCCG_CODE_AND_REPORTING_CORPORATE_ACTIONS_MARCH_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/37914_ZENITH_BANK_PLC-ZENITH_BANK_PLC__CORPORATE_ACTION__CORPORATE_ACTIONS_MARCH_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/37912_ZENITH_BANK_PLC-_QUARTER_5_-_FINANCIAL_STATEMENT_FOR_2022_FINANCIAL_STATEMENTS_MARCH_2023.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/37753_ZENITH_BANK_PLC-ZENITH_BANK_PLC_ANNOUNCEMENT__CORPORATE_ACTIONS_MARCH_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/37743_ZENITH_BANK_PLC-ZENITH_BANK_PLC_RETIREMENT_OF_DEPUTY_MANAGING_DIRECTOR_CORPORATE_ACTIONS_MARCH_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/37669_ZENITH_BANK_PLC-ZENITH_BANK_PLC__ANNOUNCEMENT__CORPORATE_ACTIONS_MARCH_2023.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/ZBPLC_-_HoldCo_Announcement.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/Zenith_Bank_-_Retirement_of_Deputy_Managing_Director.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/ZPLC_-_Date_of_Filing_of_AFS.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/37465_ZENITH_BANK_PLC ZENITH_BANK_PLC_ANNOUNCEMENT_ _APPROVA.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Dealing_ZSPF_Dec_30_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_shares_Dealing_ZSPF_DEC_29_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/37362_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_Quantum_Dec_30_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_Quantum_Dec_29_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_ZSPF_Dec_30_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_ZSPF_Dec_29_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_Akin_Ogunranti_Dec_29_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_Temitope_Fasoranti_Dec_29_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/37332_ZENITH_BANK_PLC NOTIFICATION_OF_RETIREMENT_OF_TWO_(2)_.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_Tope_Fasoranti_Notification_of_Dealings_by_Insider_Dec_22_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_Umar_ZBPLC_Notification_of_Share_Dealing_Insiders.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Dealing_Insider_Mr_Chuks_Okoh.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_by_Insider_ZSPF_Dec19_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Shares_Dealings_Insiders_ZSPF_Dec_9_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Dealing_Insider_ZSPF_Dec_8.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Shares_Dealing_by_Insiders_ZSPF_Dec_2.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Purchase_Insider_ZSPF.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Dealing_Insiders_ZSPF.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_Notification_Shares_Dealings_Insider_Quantum_Nov25.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Dealing_by_Insiders_ZSPF_Nov9_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealings_by_Insiders_ZSPF_Nov8_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insiders_Zenith_Nominees_Ltd.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Dealing_by_Insiders_Akin_Ogunranti.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Dealing_by_Insiders_ZSPF_Nov_7_2022_2.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Share_Dealing_by_Insiders_ZSPF_Nov_7_2022_1.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Shares_Dealing_by_Insiders.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Share_Dealing_by_Insiders_ZSPF_Nov2_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Shares_Dealing_by_Insiders_ZSPF_October_31.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_Shares_Dealing_by_Insiders_DEO_October_31_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/37030_ZENITH_BANK_PLC _QUARTER_3_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/36864_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF_September30.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF_September29.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/36812_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF_September28.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_GMDCEO_Sept28.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_zspf_September27.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF_September26.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF_2.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Announcement_Notification_of_Shares_Insider_ZSPF.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZenithBankPlc_Announcement_Related_Party_Insider_Dealings.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_Quantum_Zenith_Securitiesn.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/36693_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _CORPORATE_ACTIONS_AN.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/36692_ZENITH_BANK_PLC _QUARTER_2_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/36501_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _ANNOUNCEMENT_CORPORA.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/36284_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _RETIREMENT_OF_TWO_(2.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/36273_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/36110_ZENITH_BANK_PLC ZENITH_BANK_PLC_REDEEMS_US$_500_MILLIO.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_May_13_2022_Quantum.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_GMD_May_11_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealings_by_Insiders_Quantum_May10.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealings_by_Insiders_Umar_May10.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealings_by_Insiders_GMD_May10.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Insider_Dealings_May_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/35914_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _REPORT_ON_COMPLIANCE.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/35824_ZENITH_BANK_PLC _QUARTER_1_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/35680_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _BOARD_APPOINTMENTS_C.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/35629_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _AGM_RESOLUTIONS_CORP.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/35570_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_By_Insiders.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_Quantum_3.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_DO.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_By_Insiders_Quantum_March_10_2022.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_By_Insiders_Quantum.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Share_Dealing_by_Insiders.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/35205_ZENITH_BANK_PLC _NOTICES_OF_ANNUAL_GENERAL_MEETING_(AG.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/35175_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _CORPORATE_ACTION_ANN.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/35174_ZENITH_BANK_PLC _AUDITED_FINANCIAL_STATEMENT_FOR_2021_.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/34896_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _ANNOUNCEMENT_CORPORA.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/34743_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider_AU.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealings_by_Insider.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Related_Party.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_DEO_by_Insider.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Shares_Insider_Dealings.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZenithBank_Plc_Notification_of_Share_Dealing_by_Insider.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/34469_ZENITH_BANK_PLC _QUARTER_3_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/34315_ZENITH_BANK_PLC ZENITH_BANK_PLC_ANNOUNCEMENT_CORPORATE.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/34220_ZENITH_BANK_PLC ZENITH_BANK_PLC_ __NOTICE_OF_BOARD_MEE.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Related_Party_Transaction.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/34028_ZENITH_BANK_PLC ZENITH_BANK_PLC_ __CORPORATE_ACTION_CO.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/34027_ZENITH_BANK_PLC _QUARTER_2_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/33728_ZENITH_BANK_PLC ZENITH_BANK_PLC_ __APPROVAL_OF_THE_GRO.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/33603_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/33605_ZENITH_BANK_PLC BOARD_MEETING_ANNOUNCEMENT_CORPORATE_A.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/33553_ZENITH_BANK_PLC ZENITH_BANK_PLC_ANNOUCEMENT_CORPORATE_.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May21_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May_19_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May_14_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/33235_ZENITH_BANK_PLC _QUARTER_1_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/32966_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_April_6_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_April_1_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZenithBankPlc_Insider_Dealing.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/32770_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _NCCG_CORPORATE_GOVER.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_March_23_2_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_March_23_1_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/32612_ZENITH_BANK_PLC AGM_RESOLUTIONS_CORPORATE_ACTIONS_MARC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insiders_Dealings_March_1_2021.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/32452_ZENITH_BANK_PLC _NOTICES_OF_ANNUAL_GENERAL_MEETING_(AG.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/32446_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _CORPORATE_ACTION_ANN.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/32445_ZENITH_BANK_PLC _AUDITED_FINANCIAL_STATEMENT_FOR_2020_.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/32251_ZENITH_BANK_PLC ZENITH_BANK_PLC__CORPORATE_ACTIONS_JAN.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/32151_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/32114_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _ANNOUNCEMENT_CORPORA.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_Dec17_2020.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/32042_ZENITH_BANK_PLC ZENITH_BANK_PLC_ _2019_SUSTAINABILITY_.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/31934_ZENITH_BANK_PLC _QUARTER_3_ _FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/31553_ZENITH_BANK_PLC _NOTICES_OF_BOARD_MEETING_(BM)_ _NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_2_Sept_28.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_1_Sept_28.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_Sep24.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing2.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing1.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/31366_ZENITH_BANK_PLC-ZENITH_BANK_PLC__CORPORATE_ACTION__COR.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/31365_ZENITH_BANK_PLC-_QUARTER_2_-_FINANCIAL_STATEMENT_FOR_2.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/31340_ZENITH_BANK_PLC-ZENITH_BANK_PLC_-_ANNOUNCEMENT_CORPORA.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing.pdf,Director Dealings
https://doclib.ngxgroup.com/Financial_NewsDocs/30978_ZENITH_BANK_PLC-ZENITH_BANK_PLC__CORPORATE_ACTIONS_JUL.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/30799_ZENITH_BANK_PLC-_NOTICES_OF_BOARD_MEETING_(BM)_-_NOTIC.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/29824_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_APRIL_2020.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/29689_ZENITH_BANK_PLC_CORPORATE_ACTIONS_APRIL_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/29409_ZENITH_BANK_PLC_CORPORATE_ACTIONS_MARCH_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/29405_ZENITH_BANK_PLC_CORPORATE_ACTIONS_MARCH_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/29134_ZENITH_BANK_PLC_CORPORATE_ACTIONS_FEBRUARY_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/29133_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_FEBRUARY_2020.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/28669_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JANUARY_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/28515_ZENITH_BANK_-_NOTICE_OF_BM_CORPORATE_ACTIONS_JANUARY_2020.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27864_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_OCTOBER_2019.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/27755_ZENITH_BANK_PLC_CORPORATE_ACTIONS_OCTOBER_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27545_ZENITH_BANK_PLC_CORPORATE_ACTIONS_SEPTEMBER_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27486_ZENITH_BANK_PLC_CORPORATE_ACTIONS_SEPTEMBER_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27440_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27388_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27367_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27366_ZENITH_BANK_PLC_CORPORATE_ACTIONS_AUGUST_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/27369_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_AUGUST_2019.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/26765_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JULY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/26593_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JULY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/26592_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JULY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25845_ZENITH_BANK_PLC_CORPORATE_ACTIONS_APRIL_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25811_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_APRIL_2019.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/25747_ZENITH_BANK_PLC_CORPORATE_ACTIONS_APRIL_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25731_ZENITH_BANK_PLC_CORPORATE_ACTIONS_APRIL_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25031_ZENITH_BANK_PLC_CORPORATE_ACTIONS_FEBRUARY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25030_ZENITH_BANK_PLC_CORPORATE_ACTIONS_FEBRUARY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/25025_ZENITH_BANK_PLC_FINANCIAL_STATEMENTS_FEBRUARY_2019.pdf,Financial Statement
https://doclib.ngxgroup.com/Financial_NewsDocs/24785_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JANUARY_2019.pdf,
https://doclib.ngxgroup.com/Financial_NewsDocs/24728_ZENITH_BANK_PLC_CORPORATE_ACTIONS_JANUARY_2019.pdf,
